virus,lineage,ID
Norwalk,GL_7,MH747479.1
Norwalk,GL_7,KT780415.1
Norwalk,GL_7,MH747480.1
Norwalk,GL_7,MH890538.1
Norwalk,GL_7,MH747481.1
Norwalk,GL_7,MH890539.1
Norwalk,GL_7,MH747482.1
Norwalk,GL_7,KT780401.1
Norwalk,GL_7,KT780399.1
Norwalk,GL_7,LC258403.2
Norwalk,GL_7,LC369248.1
Norwalk,GL_7,LC369222.1
Norwalk,GL_7,LC369253.1
Norwalk,GL_7,LC369241.1
Norwalk,GL_7,LC369221.1
Norwalk,GL_7,LC369216.1
Norwalk,GL_7,LC369215.1
Norwalk,GL_7,LC369214.1
Norwalk,GL_7,LC369242.1
Norwalk,GL_7,MH746922.1
Norwalk,GL_7,MK907800.1
Norwalk,GL_7,MK907801.1
Norwalk,GL_7,MG692610.1
Norwalk,GL_7,LC369258.1
Norwalk,GL_7,KY905330.1
Norwalk,GL_7,MT238669.1
Norwalk,GL_7,MT344182.1
Norwalk,GL_7,MH746925.1
Norwalk,GL_7,MH638230.1
Norwalk,GL_7,MH608288.1
Norwalk,GL_7,MN853414.1
Norwalk,GL_7,LC037415.1
Norwalk,GL_7,KU557784.1
Norwalk,GL_7,KU557783.1
Norwalk,GL_7,KU557790.1
Norwalk,GL_7,KU557787.1
Norwalk,GL_7,KT780395.1
Norwalk,GL_7,KT780410.1
Norwalk,GL_7,KT970377.1
Norwalk,GL_7,KT970373.1
Norwalk,GL_7,KU561249.1
Norwalk,GL_7,KT780405.1
Norwalk,GL_7,KT780394.1
Norwalk,GL_7,KP998539.1
Norwalk,GL_7,KU557785.1
Norwalk,GL_7,KY392868.1
Norwalk,GL_7,MH997861.1
Norwalk,GL_7,KY392867.1
Norwalk,GL_7,KT780404.1
Norwalk,GL_7,KT780414.1
Norwalk,GL_7,KT780403.1
Norwalk,GL_7,KT780407.1
Norwalk,GL_7,KT780416.1
Norwalk,GL_7,MF421542.1
Norwalk,GL_7,MF421540.1
Norwalk,GL_7,MF421541.1
Norwalk,GL_7,MF421539.1
Norwalk,GL_7,KT970376.1
Norwalk,GL_7,MF421538.1
Norwalk,GL_7,KT970374.1
Norwalk,GL_7,LC369257.1
Norwalk,GL_7,KT780408.1
Norwalk,GL_7,KT780411.1
Norwalk,GL_7,KT780413.1
Norwalk,GL_7,KU561248.1
Norwalk,GL_7,KT970372.1
Norwalk,GL_7,KT970371.1
Norwalk,GL_7,MT238665.1
Norwalk,GL_7,KT780400.1
Norwalk,GL_7,KT970369.1
Norwalk,GL_7,KT780406.1
Norwalk,GL_7,KU561255.1
Norwalk,GL_7,KT380915.1
Norwalk,GL_7,MK789432.1
Norwalk,GL_7,KT253245.1
Norwalk,GL_7,MN996300.1
Norwalk,GL_7,MN996296.1
Norwalk,GL_7,MN960578.1
Norwalk,GL_7,MT238664.1
Norwalk,GL_7,MT238663.1
Norwalk,GL_7,LC369217.1
Norwalk,GL_7,LC369255.1
Norwalk,GL_7,MT344181.1
Norwalk,GL_7,LC369218.1
Norwalk,GL_7,LC369252.1
Norwalk,GL_7,LC369227.1
Norwalk,GL_7,MK789431.1
Norwalk,GL_7,MK789433.1
Norwalk,GL_7,LC369246.1
Norwalk,GL_7,LC043167.1
Norwalk,GL_7,MK282256.1
Norwalk,GL_7,LC043168.1
Norwalk,GL_7,LC043139.1
Norwalk,GL_7,LC043305.1
Norwalk,GL_7,MK282257.1
Norwalk,GL_7,MK282258.1
Norwalk,GL_7,KU557788.1
Norwalk,GL_7,KU557789.1
Norwalk,GL_7,KU561250.1
Norwalk,GL_7,KU757048.1
Norwalk,GL_7,KU757046.1
Norwalk,GL_7,AB983218.1
Norwalk,GL_7,LC369251.1
Norwalk,GL_7,KY905332.1
Norwalk,GL_7,KU757047.1
Norwalk,GL_7,KU561251.1
Norwalk,GL_7,MH218689.1
Norwalk,GL_7,KJ194500.1
Norwalk,GL_7,KJ194504.1
Norwalk,GL_8,MH260503.1
Norwalk,GL_8,MH260505.1
Norwalk,GL_8,MH260504.1
Norwalk,GL_8,MH260506.1
Norwalk,GL_8,MH260496.1
Norwalk,GL_8,MH260508.1
Norwalk,GL_8,MK756037.1
Norwalk,GL_8,MK762639.1
Norwalk,GL_8,MK752936.1
Norwalk,GL_8,MK773584.1
Norwalk,GL_8,MK773585.1
Norwalk,GL_8,MK756038.1
Norwalk,GL_8,MK762566.1
Norwalk,GL_8,MT238666.1
Norwalk,GL_8,MK756033.1
Norwalk,GL_8,MK756034.1
Norwalk,GL_8,KY887601.1
Norwalk,GL_8,MK073885.1
Norwalk,GL_8,MK756036.1
Norwalk,GL_8,KY887604.1
Norwalk,GL_8,NC_039477.1
Norwalk,GL_8,KY887600.1
Norwalk,GL_9,MF140685.1
Norwalk,GL_9,MF140686.1
Norwalk,GL_9,MF140689.1
Norwalk,GL_9,MF140687.1
Norwalk,GL_9,MF140688.1
Norwalk,GL_9,MF140684.1
Norwalk,GL_9,KM198493.1
Norwalk,GL_9,KM198500.1
Norwalk,GL_9,KM198528.1
Norwalk,GL_9,KM198511.1
Norwalk,GL_9,KM198573.1
Norwalk,GL_9,KM198547.1
Norwalk,GL_9,KM198529.1
Norwalk,GL_9,KM198590.1
Norwalk,GL_9,KM198586.1
Norwalk,GL_9,KM198561.1
Norwalk,GL_9,KM198583.1
Norwalk,GL_9,KM198553.1
Norwalk,GL_9,KM198505.1
Norwalk,GL_9,KM198572.1
Norwalk,GL_9,KM198509.1
Norwalk,GL_9,KM198496.1
Norwalk,GL_9,KM198484.1
Norwalk,GL_9,KM198563.1
Norwalk,GL_9,EU921389.2
Norwalk,GL_9,MH218717.1
Norwalk,GL_9,MH218696.1
Norwalk,GL_9,MH218618.1
Norwalk,GL_9,MH218584.1
Norwalk,GL_9,MH218573.1
Norwalk,GL_9,MH218585.1
Norwalk,GL_9,MH218598.1
Norwalk,GL_9,MH218603.1
Norwalk,GL_9,MH218586.1
Norwalk,GL_9,MH218588.1
Norwalk,GL_9,MH218604.1
Norwalk,GL_9,MH218581.1
Norwalk,GL_9,MH218582.1
Norwalk,GL_9,MH218590.1
Norwalk,GL_9,MH218600.1
Norwalk,GL_9,MH218592.1
Norwalk,GL_9,MH218599.1
Norwalk,GL_9,MH218593.1
Norwalk,GL_9,MH218597.1
Norwalk,GL_9,MH218594.1
Norwalk,GL_9,MH218630.1
Norwalk,GL_9,MH218601.1
Norwalk,GL_9,MH218677.1
Norwalk,GL_9,MH218683.1
Norwalk,GL_9,MH218690.1
Norwalk,GL_9,MH218680.1
Norwalk,GL_9,MH218679.1
Norwalk,GL_9,MH218678.1
Norwalk,GL_9,MH218686.1
Norwalk,GL_9,MH218693.1
Norwalk,GL_9,MH218668.1
Norwalk,GL_9,MH218676.1
Norwalk,GL_9,MH218672.1
Norwalk,GL_9,MH218675.1
Norwalk,GL_9,MH218660.1
Norwalk,GL_9,MH218671.1
Norwalk,GL_9,LN854569.1
Norwalk,GL_9,MH218653.1
Norwalk,GL_9,MH218646.1
Norwalk,GL_9,MH218602.1
Norwalk,GL_9,MH218654.1
Norwalk,GL_9,MH218595.1
Norwalk,GL_9,MH218596.1
Norwalk,GL_9,MH218571.1
Norwalk,GL_9,MH218570.1
Norwalk,GL_9,MH218574.1
Norwalk,GL_9,MH218577.1
Norwalk,GL_9,MH218576.1
Norwalk,GL_9,MH218572.1
Norwalk,GL_9,MH218583.1
Norwalk,GL_9,MH218589.1
Norwalk,GL_9,MH218579.1
Norwalk,GL_9,MH218578.1
Norwalk,GL_9,MH218575.1
Norwalk,GL_9,MH218712.1
Norwalk,GL_9,MH218732.1
Norwalk,GL_9,MH218587.1
Norwalk,GL_9,MH218580.1
Norwalk,GL_9,MK907798.1
Norwalk,ML_1,MK236610.1
Norwalk,ML_1,MK236609.1
Norwalk,ML_1,MK236608.1
Norwalk,ML_1,MT357995.1
Norwalk,ML_1,MT357996.1
Norwalk,ML_1,MT372477.1
Norwalk,ML_1,KP407451.1
Norwalk,ML_1,LN854564.1
Norwalk,ML_1,JQ388274.1
Norwalk,ML_1,MN226991.1
Norwalk,ML_1,MT372465.1
Norwalk,ML_1,MT372464.1
Norwalk,ML_1,FJ515294.1
Norwalk,ML_1,MH218720.1
Norwalk,ML_1,MH218649.1
Norwalk,ML_1,MH218656.1
Norwalk,ML_1,KF306212.1
Norwalk,ML_1,KF429761.1
Norwalk,ML_1,JX023285.1
Norwalk,ML_1,MH638229.1
Norwalk,ML_1,MH638228.1
Norwalk,ML_1,MT008453.1
Norwalk,ML_1,MT357993.1
Norwalk,ML_1,MT357992.1
Norwalk,ML_1,MT357991.1
Norwalk,ML_1,NC_044853.1
Norwalk,ML_1,LC342058.1
Norwalk,ML_1,MN938461.1
Norwalk,ML_1,MN938460.1
Norwalk,ML_1,MG049693.1
Norwalk,ML_1,MH443711.1
Norwalk,ML_1,MT008458.1
Norwalk,ML_1,MT008460.1
Norwalk,ML_1,MT008454.1
Norwalk,ML_1,MT357897.1
Norwalk,ML_1,MT357898.1
Norwalk,ML_1,MT357899.1
Norwalk,ML_1,MT357994.1
Norwalk,ML_1,KU311161.1
Norwalk,ML_1,KX907730.1
Norwalk,ML_1,MT372469.1
Norwalk,ML_1,MT372462.1
Norwalk,ML_1,MT008459.1
Norwalk,ML_1,KX907729.1
Norwalk,ML_1,MH702262.1
Norwalk,ML_1,KF586507.1
Norwalk,ML_1,KX907731.1
Norwalk,ML_1,MT372474.1
Norwalk,ML_1,MT372475.1
Norwalk,ML_1,NC_044856.1
Norwalk,ML_1,KP407450.1
Norwalk,ML_1,KJ196298.1
Norwalk,ML_1,MT372476.1
Norwalk,ML_1,MK762573.1
Norwalk,ML_1,MK073893.1
Norwalk,ML_1,MK073892.1
Norwalk,ML_1,MK073887.1
Norwalk,ML_1,MT526276.1
Norwalk,ML_1,MT526277.1
Norwalk,ML_1,MT008455.1
Norwalk,ML_1,MH218721.1
Norwalk,ML_1,MH218723.1
Norwalk,ML_1,MT372466.1
Norwalk,ML_1,MT372467.1
Norwalk,ML_1,MT008456.1
Norwalk,ML_1,JQ911594.1
Norwalk,ML_1,MT372470.1
Norwalk,ML_1,MT372463.1
Norwalk,ML_1,MT372468.1
Norwalk,ML_1,MN448477.1
Norwalk,ML_1,NC_039897.1
Norwalk,ML_1,MT089580.1
Norwalk,ML_1,MT089578.1
Norwalk,ML_1,MT089579.1
Norwalk,ML_1,MH218729.1
Norwalk,ML_1,MH218722.1
Norwalk,ML_1,MH218664.1
Norwalk,ML_1,MH218659.1
Norwalk,ML_1,MH218727.1
Norwalk,ML_1,MH218647.1
Norwalk,ML_1,MH218726.1
Norwalk,ML_1,MH218724.1
Norwalk,ML_1,MH218728.1
Norwalk,ML_1,MH218725.1
Norwalk,ML_2,KM198541.1
Norwalk,ML_2,KC409270.1
Norwalk,ML_2,KM198571.1
Norwalk,ML_2,KC175405.1
Norwalk,ML_2,KC409279.1
Norwalk,ML_2,KC409254.1
Norwalk,ML_2,KM198587.1
Norwalk,ML_2,KC409280.1
Norwalk,ML_2,KM198497.1
Norwalk,ML_2,KC175376.1
Norwalk,ML_2,KM198506.1
Norwalk,ML_2,KC175370.1
Norwalk,ML_2,KC409274.1
Norwalk,ML_2,KC409273.1
Norwalk,ML_2,KC175410.1
Norwalk,ML_2,KC409259.1
Norwalk,ML_2,KC409272.1
Norwalk,ML_2,KC409275.1
Norwalk,ML_2,KM198494.1
Norwalk,ML_2,KC175378.1
Norwalk,ML_2,KC409282.1
Norwalk,ML_2,KM198580.1
Norwalk,ML_2,KC175374.1
Norwalk,ML_2,KC409284.1
Norwalk,ML_2,KC175371.1
Norwalk,ML_2,KC409304.1
Norwalk,ML_2,KC409307.1
Norwalk,ML_2,KM198574.1
Norwalk,ML_2,KC175368.1
Norwalk,ML_2,KM198567.1
Norwalk,ML_2,KC175379.1
Norwalk,ML_2,KC175389.1
Norwalk,ML_2,KM198589.1
Norwalk,ML_2,KC409250.1
Norwalk,ML_2,KM198532.1
Norwalk,ML_2,KC960615.1
Norwalk,ML_2,KC175396.1
Norwalk,ML_2,KM198514.1
Norwalk,ML_2,KC175349.1
Norwalk,ML_2,KM198582.1
Norwalk,ML_2,KC409313.1
Norwalk,ML_2,KM198546.1
Norwalk,ML_2,KC175398.1
Norwalk,ML_2,KM198487.1
Norwalk,ML_2,KC175350.1
Norwalk,ML_2,KC175393.1
Norwalk,ML_2,KC175391.1
Norwalk,ML_2,KC175394.1
Norwalk,ML_2,KC409309.1
Norwalk,ML_2,KM198558.1
Norwalk,ML_2,KC409317.1
Norwalk,ML_2,KM198533.1
Norwalk,ML_2,KM198517.1
Norwalk,ML_2,KC409281.1
Norwalk,ML_2,KC409289.1
Norwalk,ML_2,KC409310.1
Norwalk,ML_2,KC175360.1
Norwalk,ML_2,KC409271.1
Norwalk,ML_2,KC175409.1
Norwalk,ML_2,KM198584.1
Norwalk,ML_2,KM198499.1
Norwalk,ML_2,KC175403.1
Norwalk,ML_2,KC409266.1
Norwalk,ML_2,KC409260.1
Norwalk,ML_2,KC175406.1
Norwalk,ML_2,KM198504.1
Norwalk,ML_2,KC409253.1
Norwalk,ML_2,KC409305.1
Norwalk,ML_2,KM198527.1
Norwalk,ML_2,KC409285.1
Norwalk,ML_2,KC175407.1
Norwalk,ML_2,KC175408.1
Norwalk,ML_2,KM198548.1
Norwalk,ML_2,KC409248.1
Norwalk,ML_2,KC409294.1
Norwalk,ML_2,KC175381.1
Norwalk,ML_2,KC409262.1
Norwalk,ML_2,KM198522.1
Norwalk,ML_2,KC409252.1
Norwalk,ML_2,KC409249.1
Norwalk,ML_2,KM198551.1
Norwalk,ML_2,KM198540.1
Norwalk,ML_2,KM198495.1
Norwalk,ML_2,KC409268.1
Norwalk,ML_2,KC409276.1
Norwalk,ML_2,KC175343.1
Norwalk,ML_2,KM198538.1
Norwalk,ML_2,KM198550.1
Norwalk,ML_2,KC175348.1
Norwalk,ML_2,KC409306.1
Norwalk,ML_2,KM198513.1
Norwalk,ML_2,KM198588.1
Norwalk,ML_2,JQ911598.1
Norwalk,ML_2,KC175388.1
Norwalk,ML_2,KC409255.1
Norwalk,ML_2,KM198552.1
Norwalk,ML_2,KM198508.1
Norwalk,ML_2,KC175397.1
Norwalk,ML_2,KM198489.1
Norwalk,ML_2,KC409238.1
Norwalk,ML_2,KC960618.1
Norwalk,ML_2,KC409298.1
Norwalk,ML_2,KC409295.1
Norwalk,ML_2,KC409296.1
Norwalk,ML_2,KC175352.1
Norwalk,ML_2,KM198480.1
Norwalk,ML_2,KC409286.1
Norwalk,ML_2,KC409288.1
Norwalk,ML_2,KC409290.1
Norwalk,ML_2,KM198535.1
Norwalk,ML_2,KC175400.1
Norwalk,ML_2,KC409293.1
Norwalk,ML_2,KC175364.1
Norwalk,ML_2,KC409261.1
Norwalk,ML_2,KM198521.1
Norwalk,ML_2,KC409264.1
Norwalk,ML_2,KC409277.1
Norwalk,ML_2,KC409269.1
Norwalk,ML_2,KM198518.1
Norwalk,ML_2,KC175367.1
Norwalk,ML_2,KM198501.1
Norwalk,ML_2,KC175363.1
Norwalk,ML_2,KM198525.1
Norwalk,ML_2,KC175361.1
Norwalk,ML_2,KC175359.1
Norwalk,ML_2,KM198579.1
Norwalk,ML_2,KC409314.1
Norwalk,ML_2,KC409318.1
Norwalk,ML_2,KC409244.1
Norwalk,ML_2,KM198591.1
Norwalk,ML_2,KC175404.1
Norwalk,ML_2,KM198577.1
Norwalk,ML_2,KC409315.1
Norwalk,ML_2,KC409300.1
Norwalk,ML_2,KC175366.1
Norwalk,ML_2,KM198520.1
Norwalk,ML_2,KC175358.1
Norwalk,ML_2,KC175373.1
Norwalk,ML_2,KC409297.1
Norwalk,ML_2,KC409258.1
Norwalk,ML_2,KM198585.1
Norwalk,ML_2,KC175377.1
Norwalk,ML_2,KC175356.1
Norwalk,ML_2,KC409265.1
Norwalk,ML_2,KC409312.1
Norwalk,ML_2,KC175362.1
Norwalk,ML_2,KM198545.1
Norwalk,ML_2,KM198565.1
Norwalk,ML_2,KC175375.1
Norwalk,ML_2,KM198569.1
Norwalk,ML_2,KC409283.1
Norwalk,ML_2,KC409287.1
Norwalk,ML_2,KM198557.1
Norwalk,ML_2,KC175369.1
Norwalk,ML_2,KC409239.1
Norwalk,ML_2,JQ911596.1
Norwalk,ML_2,KM198581.1
Norwalk,ML_2,KC175365.1
Norwalk,ML_2,KC409291.1
Norwalk,ML_2,KM198523.1
Norwalk,ML_2,KC175372.1
Norwalk,ML_2,KM198481.1
Norwalk,ML_2,KC175344.1
Norwalk,ML_2,KM198526.1
Norwalk,ML_2,KC175347.1
Norwalk,ML_2,KM198556.1
Norwalk,ML_2,KM198512.1
Norwalk,ML_2,KC175345.1
Norwalk,ML_2,KC175392.1
Norwalk,ML_2,KM198575.1
Norwalk,ML_2,KC175399.1
Norwalk,ML_2,KC175353.1
Norwalk,ML_2,KM198559.1
Norwalk,ML_2,KC409246.1
Norwalk,ML_2,KM198566.1
Norwalk,ML_2,KC175401.1
Norwalk,ML_2,KM198482.1
Norwalk,ML_2,KC175351.1
Norwalk,ML_2,KM198536.1
Norwalk,ML_2,KC409247.1
Norwalk,ML_2,KM198502.1
Norwalk,ML_2,KC175354.1
Norwalk,ML_2,KM198524.1
Norwalk,ML_2,KC175342.1
Norwalk,ML_2,KM198510.1
Norwalk,ML_2,JQ911597.1
Norwalk,ML_2,KM198490.1
Norwalk,ML_2,JQ911595.1
Norwalk,ML_2,KC175390.1
Norwalk,ML_2,KC409308.1
Norwalk,ML_2,KC409245.1
Norwalk,ML_2,KC175355.1
Norwalk,ML_2,KM198537.1
Norwalk,ML_2,KM198570.1
Norwalk,ML_2,KC409251.1
Norwalk,ML_2,GQ845024.2
Norwalk,ML_2,AB933647.1
Norwalk,ML_2,AB933648.1
Norwalk,ML_2,MF140652.1
Norwalk,ML_2,MF140653.1
Norwalk,ML_2,MF140654.1
Norwalk,ML_2,AB933650.1
Norwalk,ML_2,AB933649.1
Norwalk,ML_2,KM198568.1
Norwalk,ML_2,KM198560.1
Norwalk,ML_2,KM198576.1
Norwalk,ML_2,KM198486.1
Norwalk,ML_2,KM198564.1
Norwalk,ML_2,KM198515.1
Norwalk,ML_2,KM198539.1
Norwalk,ML_2,KM198578.1
Norwalk,ML_2,KM198562.1
Norwalk,ML_2,KC409263.1
Norwalk,ML_2,KC409278.1
Norwalk,ML_2,KC409256.1
Norwalk,ML_2,JN400609.1
Norwalk,ML_2,JN400612.1
Norwalk,ML_2,KT152148.1
Norwalk,ML_2,JN400617.1
Norwalk,ML_2,MG049692.1
Norwalk,ML_2,JN400605.1
Norwalk,ML_2,JN400615.1
Norwalk,ML_2,JN400601.1
Norwalk,ML_2,JN400610.1
Norwalk,ML_2,JN400600.1
Norwalk,ML_2,JN400608.1
Norwalk,ML_2,JN400607.1
Norwalk,ML_2,JN400602.1
Norwalk,ML_2,JN400604.1
Norwalk,ML_2,JN400611.1
Norwalk,ML_2,KF429790.1
Norwalk,ML_2,KF712501.1
Norwalk,ML_2,KF712491.1
Norwalk,ML_2,KF712498.1
Norwalk,ML_2,KF429762.1
Norwalk,ML_2,KF712505.1
Norwalk,ML_2,KF429785.1
Norwalk,ML_2,KF712495.1
Norwalk,ML_2,KF429776.1
Norwalk,ML_2,JX459900.1
Norwalk,ML_2,KF712502.1
Norwalk,ML_2,KF712510.1
Norwalk,ML_2,KF712496.1
Norwalk,ML_2,JQ613572.1
Norwalk,ML_2,KU311162.1
Norwalk,ML_2,KU311163.1
Norwalk,ML_2,KC576909.1
Norwalk,ML_2,KC576912.1
Norwalk,ML_2,JX445163.1
Norwalk,ML_2,GU325839.2
Norwalk,ML_2,JX445160.1
Norwalk,ML_2,AB933655.1
Norwalk,ML_2,JX445155.1
Norwalk,ML_2,JX445158.1
Norwalk,ML_2,JQ622197.1
Norwalk,ML_2,AB933687.1
Norwalk,ML_2,AB933688.1
Norwalk,ML_2,AB933685.1
Norwalk,ML_2,MG548737.1
Norwalk,ML_2,KJ196287.1
Norwalk,ML_2,AB665364.1
Norwalk,ML_2,JN400614.1
Norwalk,ML_2,JN400606.1
Norwalk,ML_2,JN400603.1
Norwalk,ML_2,AB933656.1
Norwalk,ML_2,JX445159.1
Norwalk,ML_2,MF140682.1
Norwalk,ML_2,MF140681.1
Norwalk,ML_2,MF140683.1
Norwalk,ML_2,JX459906.1
Norwalk,ML_2,AB933717.1
Norwalk,ML_2,AB933716.1
Norwalk,ML_2,AB933727.1
Norwalk,ML_2,JN400620.1
Norwalk,ML_2,JN400626.1
Norwalk,ML_2,JN400616.1
Norwalk,ML_2,KC894943.1
Norwalk,ML_2,KC894942.1
Norwalk,ML_2,JX989073.1
Norwalk,ML_2,AB933690.1
Norwalk,ML_2,AB933691.1
Norwalk,ML_2,AB933698.1
Norwalk,ML_2,GU991353.1
Norwalk,ML_2,AB933702.1
Norwalk,ML_2,AB933718.1
Norwalk,ML_2,AB933706.1
Norwalk,ML_2,AB933725.1
Norwalk,ML_2,AB933726.1
Norwalk,ML_2,AB933719.1
Norwalk,ML_2,AB933723.1
Norwalk,ML_2,AB933721.1
Norwalk,ML_2,AB933700.1
Norwalk,ML_2,AB933705.1
Norwalk,ML_2,AB933707.1
Norwalk,ML_2,AB933722.1
Norwalk,ML_2,AB933720.1
Norwalk,ML_2,AB933708.1
Norwalk,ML_2,AB933709.1
Norwalk,ML_2,JN400613.1
Norwalk,ML_2,AB933667.1
Norwalk,ML_2,FJ514242.1
Norwalk,ML_2,AB933675.1
Norwalk,ML_2,AB933682.1
Norwalk,ML_2,AB933676.1
Norwalk,ML_2,AB933672.1
Norwalk,ML_2,AB933680.1
Norwalk,ML_2,KJ541743.1
Norwalk,ML_2,KM198485.1
Norwalk,ML_2,KC175357.1
Norwalk,ML_2,KM198542.1
Norwalk,ML_2,KC175402.1
Norwalk,ML_2,HM748971.2
Norwalk,ML_2,JX445162.1
Norwalk,ML_2,AB972465.1
Norwalk,ML_2,AB972471.1
Norwalk,ML_2,AB972474.1
Norwalk,ML_2,KC517368.1
Norwalk,ML_2,KC517369.1
Norwalk,ML_2,KC517365.1
Norwalk,ML_2,KC517372.1
Norwalk,ML_2,AB972486.1
Norwalk,ML_2,AB972476.1
Norwalk,ML_2,AB933663.1
Norwalk,ML_2,AB933673.1
Norwalk,ML_2,AB933674.1
Norwalk,ML_2,AB933661.1
Norwalk,ML_2,AB933662.1
Norwalk,ML_2,AB933679.1
Norwalk,ML_2,AB933693.1
Norwalk,ML_2,AB933696.1
Norwalk,ML_2,AB933697.1
Norwalk,ML_2,GU991354.1
Norwalk,ML_2,AB933666.1
Norwalk,ML_2,GQ845366.2
Norwalk,ML_2,JX459905.1
Norwalk,ML_2,AB933703.1
Norwalk,ML_2,AB933724.1
Norwalk,ML_2,AB933704.1
Norwalk,ML_2,AB933692.1
Norwalk,ML_2,AB933689.1
Norwalk,ML_2,AB933668.1
Norwalk,ML_2,AB933644.1
Norwalk,ML_2,AB933645.1
Norwalk,ML_2,AB933646.1
Norwalk,ML_2,AB933681.1
Norwalk,ML_2,AB933657.1
Norwalk,ML_2,AB933658.1
Norwalk,ML_2,AB933652.1
Norwalk,ML_2,AB933659.1
Norwalk,ML_2,AB933664.1
Norwalk,ML_2,AB972501.1
Norwalk,ML_2,AB933714.1
Norwalk,ML_2,AB933715.1
Norwalk,ML_2,AB933711.1
Norwalk,ML_2,AB933712.1
Norwalk,ML_2,AB933710.1
Norwalk,ML_2,AB933678.1
Norwalk,ML_2,AB933651.1
Norwalk,ML_2,AB933684.1
Norwalk,ML_2,AB933677.1
Norwalk,ML_2,AB933665.1
Norwalk,ML_2,AB933686.1
Norwalk,ML_2,AB933653.1
Norwalk,ML_2,AB933669.1
Norwalk,ML_2,AB933671.1
Norwalk,ML_2,AB933699.1
Norwalk,ML_2,AB933701.1
Norwalk,ML_2,AB933695.1
Norwalk,ML_2,AB933694.1
Norwalk,ML_2,AB933654.1
Norwalk,ML_2,AB933683.1
Norwalk,ML_2,AB933670.1
Norwalk,ML_2,AB933660.1
Norwalk,ML_2,LN854565.1
Norwalk,ML_2,EU310927.1
Norwalk,ML_2,DQ658413.1
Norwalk,ML_2,AY502023.1
Norwalk,ML_2,AY502020.1
Norwalk,ML_2,JQ798158.1
Norwalk,ML_2,JX445152.1
Norwalk,ML_2,JX126913.1
Norwalk,ML_2,JX126912.1
Norwalk,ML_2,JX445154.1
Norwalk,ML_2,MH413070.1
Norwalk,ML_2,JX445153.1
Norwalk,ML_2,JN400599.1
Norwalk,ML_2,EU921344.2
Norwalk,ML_2,KF429779.1
Norwalk,ML_2,KF712503.1
Norwalk,ML_2,KF429787.1
Norwalk,ML_2,KF429760.1
Norwalk,ML_2,MF140658.1
Norwalk,ML_2,MF140657.1
Norwalk,ML_2,MF140659.1
Norwalk,ML_2,MF140656.1
Norwalk,ML_2,MF140655.1
Norwalk,ML_2,MF140660.1
Norwalk,ML_2,MF140661.1
Norwalk,ML_2,MF140663.1
Norwalk,ML_2,MF140662.1
Norwalk,ML_2,JX445156.1
Norwalk,ML_2,JX445157.1
Norwalk,ML_2,KC631815.1
Norwalk,ML_2,MT729788.1
Norwalk,ML_2,KF712499.1
Norwalk,ML_2,KF712506.1
Norwalk,ML_2,KF712500.1
Norwalk,ML_2,KF429768.1
Norwalk,ML_2,KF712507.1
Norwalk,ML_2,KF712493.1
Norwalk,ML_2,KF712494.1
Norwalk,ML_2,KF712492.1
Norwalk,ML_2,KF429792.1
Norwalk,ML_2,KF429791.1
Norwalk,ML_2,KF429782.1
Norwalk,ML_2,KC597143.1
Norwalk,ML_2,JX439815.1
Norwalk,ML_2,HQ009513.1
Norwalk,ML_2,JX439816.1
Norwalk,ML_2,JX459903.1
Norwalk,ML_2,AB933759.1
Norwalk,ML_2,MF140633.1
Norwalk,ML_2,MF140635.1
Norwalk,ML_2,MF140634.1
Norwalk,ML_2,HM748973.2
Norwalk,ML_2,JX445161.1
Norwalk,ML_2,KC409311.1
Norwalk,ML_2,JX439818.1
Norwalk,ML_2,AB933729.1
Norwalk,ML_2,AB933730.1
Norwalk,ML_2,KJ710245.2
Norwalk,ML_2,KP784692.1
Norwalk,ML_2,KY947546.1
Norwalk,ML_2,MH218669.1
Norwalk,ML_2,KF509947.2
Norwalk,ML_2,KP784694.1
Norwalk,ML_2,KC962462.3
Norwalk,ML_2,KC962453.2
Norwalk,ML_2,AB933755.1
Norwalk,ML_2,AB933757.1
Norwalk,ML_2,JX445165.1
Norwalk,ML_2,JQ613570.1
Norwalk,ML_2,AB933758.1
Norwalk,ML_2,AB933746.1
Norwalk,ML_2,GQ845367.2
Norwalk,ML_2,KP784691.1
Norwalk,ML_2,AB933738.1
Norwalk,ML_2,AB933740.1
Norwalk,ML_2,AB933752.1
Norwalk,ML_2,AB933744.1
Norwalk,ML_2,MH218698.1
Norwalk,ML_2,MH218713.1
Norwalk,ML_2,MH218704.1
Norwalk,ML_2,MH218718.1
Norwalk,ML_2,MH218716.1
Norwalk,ML_2,MH218695.1
Norwalk,ML_2,MH218714.1
Norwalk,ML_2,MH218617.1
Norwalk,ML_2,MH218606.1
Norwalk,ML_2,MH218710.1
Norwalk,ML_2,MH702266.1
Norwalk,ML_2,MG002632.1
Norwalk,ML_2,MG002634.1
Norwalk,ML_2,KJ685411.1
Norwalk,ML_2,MK762623.1
Norwalk,ML_2,MK762622.1
Norwalk,ML_2,MK073889.1
Norwalk,ML_2,MH218636.1
Norwalk,ML_2,MH218633.1
Norwalk,ML_2,MH218609.1
Norwalk,ML_2,MH218619.1
Norwalk,ML_2,MH218613.1
Norwalk,ML_2,MH218611.1
Norwalk,ML_2,MH218610.1
Norwalk,ML_2,KJ685402.1
Norwalk,ML_2,MF140642.1
