virus	lineage	ID
H3N2	new	CY162912
H3N2	new	CY163112
H3N2	new	CY160376
H3N2	new	CY160312
H3N2	new	CY160824
H3N2	new	CY163264
H3N2	new	CY160320
H3N2	new	CY162048
H3N2	new	CY161648
H3N2	new	CY062337
H3N2	new	CY062336
H3N2	new	CY062342
H3N2	new	KP456757
H3N2	new	KP456444
H3N2	new	KC535375
H3N2	new	KM061040
H3N2	new	KP458559
H3N2	new	KP458611
H3N2	new	KM061039
H3N2	new	GU907114
H3N2	new	CY115560
H3N2	new	CY106984
H3N2	new	KP457392
H3N2	new	CY106592
H3N2	new	KP457164
H3N2	new	KC535352
H3N2	new	CY062341
H3N2	new	KP456868
H3N2	new	CY062343
H3N2	new	CY062335
H3N2	new	CY062339
H3N2	new	CY062338
H3N2	new	KP457439
H3N2	new	KM069495
H3N2	new	KC865649
H3N2	new	KC883315
H3N2	new	CY161952
H3N2	new	JN872423
H3N2	new	KR869978
H3N2	new	JN872425
H3N2	new	KP456226
H3N2	new	KC882647
H3N2	new	KM069499
H3N2	new	KP457940
H3N2	new	CY111430
H3N2	new	CY163096
H3N2	new	CY125717
H3N2	new	CY117597
H3N2	new	CY110997
H3N2	new	KC882462
H3N2	new	KC882618
H3N2	new	CY111126
H3N2	new	CY134513
H3N2	new	KC882479
H3N2	new	KC882584
H3N2	new	CY110992
H3N2	new	KC882491
H3N2	new	CY182969
H3N2	new	CY170999
H3N2	new	KM654787
H3N2	new	CY141209
H3N2	new	KT734897
H3N2	new	KF790212
H3N2	new	CY169223
H3N2	new	MK969768
H3N2	new	CY134658
H3N2	new	CY167903
H3N2	new	CY141196
H3N2	new	KF789534
H3N2	new	CY171007
H3N2	new	CY168103
H3N2	new	CY171447
H3N2	new	KF789944
H3N2	new	CY169327
H3N2	new	CY170199
H3N2	new	KJ741955
H3N2	new	KF789805
H3N2	new	CY148636
H3N2	new	CY169591
H3N2	new	KF928626
H3N2	new	KF199859
H3N2	new	CY141262
H3N2	new	CY168783
H3N2	new	CY167852
H3N2	new	CY171223
H3N2	new	KT734941
H3N2	new	KF790402
H3N2	new	KF790209
H3N2	new	KF790093
H3N2	new	KM244537
H3N2	new	KM244534
H3N2	new	CY167983
H3N2	new	KC892525
H3N2	new	KC892682
H3N2	new	KC291191
H3N2	new	KC893047
H3N2	new	KC892706
H3N2	new	KM244547
H3N2	new	KM244548
H3N2	new	KM244545
H3N2	new	CY183105
H3N2	new	KF790265
H3N2	new	KM244532
H3N2	new	KM244550
H3N2	new	CY134660
H3N2	new	CY134639
H3N2	new	KM654804
H3N2	new	KF790081
H3N2	new	KF790063
H3N2	new	KF789596
H3N2	new	KC291190
H3N2	new	CY149172
H3N2	new	CY135036
H3N2	new	CY183233
H3N2	new	CY163423
H3N2	new	CY148740
H3N2	new	KF790242
H3N2	new	KF612192
H3N2	new	JN872429
H3N2	new	KF790178
H3N2	new	CY134638
H3N2	new	CY141266
H3N2	new	KC892664
H3N2	new	KC893152
H3N2	new	KM244549
H3N2	new	CY135012
H3N2	new	KF789690
H3N2	new	CY141192
H3N2	new	KM244543
H3N2	new	CY148668
H3N2	new	CY141187
H3N2	new	CY141185
H3N2	new	CY163422
H3N2	new	KF789912
H3N2	new	CY163429
H3N2	new	KF789674
H3N2	new	CY169663
H3N2	new	KM654811
H3N2	new	KM654824
H3N2	new	CY169519
H3N2	new	KR611287
H3N2	new	CY182729
H3N2	new	CY186155
H3N2	new	CY182753
H3N2	new	CY134748
H3N2	new	CY134940
H3N2	new	CY134772
H3N2	new	CY183257
H3N2	new	CY171735
H3N2	new	CY171607
H3N2	new	CY171551
H3N2	new	CY171727
H3N2	new	CY171711
H3N2	new	KF789748
H3N2	new	CY171183
H3N2	new	CY251463
H3N2	new	KF789983
H3N2	new	CY167975
H3N2	new	KY926340
H3N2	new	KT889134
H3N2	new	CY134561
H3N2	new	KT889136
H3N2	new	KJ855347
H3N2	new	KC893171
H3N2	new	KF142471
H3N2	new	CY124305
H3N2	new	KM069534
H3N2	new	CY124165
H3N2	new	CY111003
H3N2	new	CY111002
H3N2	new	CY110999
H3N2	new	CY111012
H3N2	new	MK729986
H3N2	new	MK729994
H3N2	new	MK729954
H3N2	new	MK729938
H3N2	new	KR611823
H3N2	new	KC883152
H3N2	new	CY110993
H3N2	new	CY110996
H3N2	new	JQ658926
H3N2	new	KC883160
H3N2	new	CY111001
H3N2	new	JQ658921
H3N2	new	CY134577
H3N2	new	KC883338
H3N2	new	CY111366
H3N2	new	KP458798
H3N2	new	KC883044
H3N2	new	KC883121
H3N2	new	KC882938
H3N2	new	KC883003
H3N2	new	KC883420
H3N2	new	CY110998
H3N2	new	JQ658920
H3N2	new	CY111007
H3N2	new	CY111438
H3N2	new	JQ658924
H3N2	new	CY111470
H3N2	new	MK729978
H3N2	new	JQ658916
H3N2	new	CY111010
H3N2	new	KC883158
H3N2	new	KC883429
H3N2	new	KC883034
H3N2	new	KP457910
H3N2	new	KR611840
H3N2	new	KP459058
H3N2	new	KR611825
H3N2	new	KR611832
H3N2	new	KP457758
H3N2	new	CY091845
H3N2	new	KP638174
H3N2	new	KC882902
H3N2	new	KJ567655
H3N2	new	KC883086
H3N2	new	JX946747
H3N2	new	JX946748
H3N2	new	CY093383
H3N2	new	JQ658890
H3N2	new	CY091837
H3N2	new	KP456354
H3N2	new	KT889230
H3N2	new	CY093567
H3N2	new	KP456862
H3N2	new	CY161152
H3N2	new	JN872422
H3N2	new	KC865655
H3N2	new	KC865627
H3N2	new	KP458961
H3N2	new	CY100087
H3N2	new	KC535475
H3N2	new	KT888794
H3N2	new	KC882754
H3N2	new	KT888619
H3N2	new	KP457511
H3N2	new	CY121496
H3N2	new	KC882526
H3N2	new	CY111334
H3N2	new	KP638182
H3N2	new	KC883240
H3N2	new	KP458157
H3N2	new	KY925459
H3N2	new	KY925119
H3N2	new	KY926256
H3N2	new	CY161568
H3N2	new	CY162984
H3N2	new	CY163280
H3N2	new	CY162536
H3N2	new	CY160552
H3N2	new	CY163224
H3N2	new	CY161048
H3N2	new	CY161216
H3N2	new	CY161056
H3N2	new	CY161304
H3N2	new	CY162800
H3N2	new	CY160624
H3N2	new	CY160672
H3N2	new	CY162352
H3N2	new	CY160976
H3N2	new	CY161464
H3N2	new	CY161456
H3N2	new	KC865615
H3N2	new	KC865631
H3N2	new	CY160281
H3N2	new	KC883017
H3N2	new	KM208507
H3N2	new	KC865657
H3N2	new	KC865611
H3N2	new	JN872415
H3N2	new	KP458352
H3N2	new	CY124293
H3N2	new	KC882719
H3N2	new	KP458458
H3N2	new	KC883038
H3N2	new	KC883353
H3N2	new	KP457831
H3N2	new	KC883424
H3N2	new	KP456501
H3N2	new	KP457759
H3N2	new	KP456690
H3N2	new	KP458365
H3N2	new	KM821355
H3N2	new	KJ955532
H3N2	new	KJ955535
H3N2	new	KJ955534
H3N2	new	KJ955525
H3N2	new	KJ955526
H3N2	new	KJ955527
H3N2	new	KJ955530
H3N2	new	KJ955533
H3N2	new	KJ955524
H3N2	new	KJ955528
H3N2	new	KJ955529
H3N2	new	KJ955531
H3N2	new	KJ955522
H3N2	new	KJ955517
H3N2	new	KJ955516
H3N2	new	KJ955523
H3N2	new	KJ955518
H3N2	new	KJ955520
H3N2	new	KJ955519
H3N2	new	KJ955521
H3N2	new	KP457372
H3N2	new	KC535422
H3N2	new	JQ658889
H3N2	new	KP457156
H3N2	new	KM069532
H3N2	new	KP458351
H3N2	new	KC535440
H3N2	new	KP458324
H3N2	new	KP458436
H3N2	new	KP456847
H3N2	new	KM821356
H3N2	new	KP459265
H3N2	new	KM821358
H3N2	new	KP459127
H3N2	new	KP457892
H3N2	new	CY091843
H3N2	new	KC882729
H3N2	new	KM208505
H3N2	new	KP456393
H3N2	new	KP458252
H3N2	new	KC882434
H3N2	new	KP459210
H3N2	new	KC883297
H3N2	new	JX437716
H3N2	new	KM069527
H3N2	new	KP456264
H3N2	new	KM069519
H3N2	new	KM069533
H3N2	new	KP637990
H3N2	new	CY114501
H3N2	new	CY100127
H3N2	new	KM069526
H3N2	new	KP458525
H3N2	new	KF014168
H3N2	new	JX437834
H3N2	new	CY100095
H3N2	new	KM069510
H3N2	new	KM069516
H3N2	new	KM069502
H3N2	new	CY100097
H3N2	new	KF014169
H3N2	new	KM069523
H3N2	new	KP458496
H3N2	new	KC883209
H3N2	new	KP459008
H3N2	new	KM208510
H3N2	new	CY091841
H3N2	new	KC882721
H3N2	new	KP459302
H3N2	new	CY251295
H3N2	new	KC892312
H3N2	new	CY251057
H3N2	new	JX978779
H3N2	new	KC865635
H3N2	new	KC865647
H3N2	new	KC865639
H3N2	new	KC865617
H3N2	new	KF014172
H3N2	new	KC865659
H3N2	new	KC865625
H3N2	new	CY161656
H3N2	new	KC865661
H3N2	new	KC488827
H3N2	new	CY162640
H3N2	new	CY160896
H3N2	new	CY161112
H3N2	new	CY160904
H3N2	new	CY161040
H3N2	new	CY161064
H3N2	new	KT888786
H3N2	new	KT888789
H3N2	new	KT888788
H3N2	new	CY162976
H3N2	new	CY161552
H3N2	new	KT888783
H3N2	new	KT888781
H3N2	new	KT888784
H3N2	new	KT888782
H3N2	new	KT888780
H3N2	new	CY160656
H3N2	new	CY160408
H3N2	new	CY162504
H3N2	new	KF598738
H3N2	new	CY163032
H3N2	new	KT888785
H3N2	new	KT888793
H3N2	new	CY160568
H3N2	new	KC892260
H3N2	new	CY160968
H3N2	new	CY163392
H3N2	new	CY160928
H3N2	new	CY160592
H3N2	new	CY160816
H3N2	new	CY160424
H3N2	new	CY161912
H3N2	new	CY162168
H3N2	new	CY161136
H3N2	new	CY161248
H3N2	new	CY160496
H3N2	new	CY161376
H3N2	new	CY162896
H3N2	new	CY160960
H3N2	new	CY162232
H3N2	new	CY160440
H3N2	new	CY162424
H3N2	new	CY163368
H3N2	new	KC892829
H3N2	new	KC892796
H3N2	new	CY183321
H3N2	new	KT888618
H3N2	new	KM069535
H3N2	new	KM821357
H3N2	new	KP458722
H3N2	new	CY162280
H3N2	new	CY161408
H3N2	new	CY161184
H3N2	new	KC883185
H3N2	new	KC883288
H3N2	new	KM208509
H3N2	new	JX946753
H3N2	new	JX946738
H3N2	new	KC883258
H3N2	new	KC882467
H3N2	new	KC883008
H3N2	new	KP458166
H3N2	new	KC882836
H3N2	new	KP456583
H3N2	new	KP459187
H3N2	new	KC883131
H3N2	new	KC882804
H3N2	new	KP456395
H3N2	new	KC535299
H3N2	new	KC883291
H3N2	new	KP458672
H3N2	new	KP458607
H3N2	new	KP458119
H3N2	new	KC882671
H3N2	new	CY161312
H3N2	new	KP638070
H3N2	new	KF014204
H3N2	new	CY100103
H3N2	new	KC883374
H3N2	new	KP456346
H3N2	new	CY100115
H3N2	new	CY161280
H3N2	new	KP457411
H3N2	new	CY162064
H3N2	new	CY160584
H3N2	new	CY161576
H3N2	new	MK729850
H3N2	new	KP457838
H3N2	new	KM208506
H3N2	new	JX946750
H3N2	new	CY160368
H3N2	new	KP457436
H3N2	new	KC883246
H3N2	new	CY100109
H3N2	new	KJ567654
H3N2	new	KC882744
H3N2	new	CY162248
H3N2	new	KC883435
H3N2	new	KC883084
H3N2	new	JQ658901
H3N2	new	CY111222
H3N2	new	KC882811
H3N2	new	KC882968
H3N2	new	KP457345
H3N2	new	KC882624
H3N2	new	KC883348
H3N2	new	CY182329
H3N2	new	CY182241
H3N2	new	CY182265
H3N2	new	CY181601
H3N2	new	CY182305
H3N2	new	CY182321
H3N2	new	CY182225
H3N2	new	CY181657
H3N2	new	CY181617
H3N2	new	CY182217
H3N2	new	CY182313
H3N2	new	CY182257
H3N2	new	CY189551
H3N2	new	CY181673
H3N2	new	CY182249
H3N2	new	CY182145
H3N2	new	CY182129
H3N2	new	CY182153
H3N2	new	CY160688
H3N2	new	JN872426
H3N2	new	KC892274
H3N2	new	CY251119
H3N2	new	KY925015
H3N2	new	KY926398
H3N2	new	KC883135
H3N2	new	JN872427
H3N2	new	KC882530
H3N2	new	JX679214
H3N2	new	KY925138
H3N2	new	KY925943
H3N2	new	JN872424
H3N2	new	KY925394
H3N2	new	KY925954
H3N2	new	KM069539
H3N2	new	JX518887
H3N2	new	KM069530
H3N2	new	KC883270
H3N2	new	KP456998
H3N2	new	KP458002
H3N2	new	KP456774
H3N2	new	KU933856
H3N2	new	KP458789
H3N2	new	KP457588
H3N2	new	KP459197
H3N2	new	JN872421
H3N2	new	KP457301
H3N2	new	KP456349
H3N2	new	KP457244
H3N2	new	KP458274
H3N2	new	KP457195
H3N2	new	KP458052
H3N2	new	KP457252
H3N2	new	KP458941
H3N2	new	CY111011
H3N2	new	CY110994
H3N2	new	KP458512
H3N2	new	KM069531
H3N2	new	KF014152
H3N2	new	KF014193
H3N2	new	CY111013
H3N2	new	JQ658891
H3N2	new	JQ658892
H3N2	new	CY111270
H3N2	new	CY111000
H3N2	new	CY111004
H3N2	new	JQ658925
H3N2	new	MK729898
H3N2	new	KR611836
H3N2	new	CY111005
H3N2	new	JQ658905
H3N2	new	JQ658896
H3N2	new	JQ658912
H3N2	new	JQ658907
H3N2	new	JQ658909
H3N2	new	JQ658910
H3N2	new	KP458081
H3N2	new	KC883307
H3N2	new	KC882876
H3N2	new	KC883102
H3N2	new	CY111230
H3N2	new	KC883012
H3N2	new	KC882665
H3N2	new	KC882891
H3N2	new	CY084299
H3N2	new	KC883407
H3N2	new	CY117589
H3N2	new	KC883327
H3N2	new	KC893051
H3N2	new	KC882801
H3N2	new	KC882574
H3N2	new	KC882999
H3N2	new	KM069529
H3N2	new	KC882924
H3N2	new	KF014173
H3N2	new	CY111166
H3N2	new	CY134481
H3N2	new	KC882752
H3N2	new	CY100111
H3N2	new	KP457513
H3N2	new	KP458428
H3N2	new	KP456692
H3N2	new	KP456438
H3N2	new	KC882777
H3N2	new	KP458448
H3N2	new	CY100113
H3N2	new	KP456842
H3N2	new	HQ880599
H3N2	new	JX946752
H3N2	new	JX946736
H3N2	new	JX946745
H3N2	new	JX946737
H3N2	new	KM208511
H3N2	new	KM208512
H3N2	new	KC883292
H3N2	new	KP457442
H3N2	new	CY124297
H3N2	new	CY100117
H3N2	new	KP457424
H3N2	new	KP459225
H3N2	new	KC882935
H3N2	new	CY125683
H3N2	new	KF014131
H3N2	new	KF014174
H3N2	new	KP456352
H3N2	new	JN872420
H3N2	new	CY148796
H3N2	new	KF789899
H3N2	new	KF790495
H3N2	new	CY171623
H3N2	new	KF790048
H3N2	new	MK970128
H3N2	new	CY169143
H3N2	new	CY141222
H3N2	new	KF789706
H3N2	new	KF789782
H3N2	new	KF789819
H3N2	new	CY134649
H3N2	new	KF790479
H3N2	new	KC892730
H3N2	new	KC526210
H3N2	new	KF761510
H3N2	new	KF761509
H3N2	new	MK730090
H3N2	new	JX913067
H3N2	new	JX913003
H3N2	new	JX913011
H3N2	new	JX913079
H3N2	new	JX913051
H3N2	new	MK730034
H3N2	new	MK730170
H3N2	new	KC892168
H3N2	new	KC892564
H3N2	new	MK730138
H3N2	new	MK730066
H3N2	new	KC892485
H3N2	new	KC892576
H3N2	new	KC892626
H3N2	new	KC893132
H3N2	new	KF551072
H3N2	new	MK730098
H3N2	new	KC892477
H3N2	new	KC892965
H3N2	new	KU322318
H3N2	new	KC892405
H3N2	new	CY250881
H3N2	new	KF790050
H3N2	new	KC892856
H3N2	new	CY250897
H3N2	new	KC892850
H3N2	new	CY120885
H3N2	new	KC892177
H3N2	new	KC892776
H3N2	new	KC892294
H3N2	new	KC892724
H3N2	new	KF551070
H3N2	new	CY160276
H3N2	new	KC892790
H3N2	new	CY251207
H3N2	new	JX978767
H3N2	new	KC892853
H3N2	new	KC892876
H3N2	new	KT889206
H3N2	new	KC892863
H3N2	new	KC893057
H3N2	new	KC892552
H3N2	new	KC892677
H3N2	new	KT889139
H3N2	new	KC513479
H3N2	new	MK730202
H3N2	new	KC892549
H3N2	new	MK730154
H3N2	new	KM069564
H3N2	new	CY120882
H3N2	new	CY163040
H3N2	new	KT889210
H3N2	new	KC535438
H3N2	new	CY162136
H3N2	new	CY161728
H3N2	new	KC883234
H3N2	new	KC883116
H3N2	new	KC882900
H3N2	new	MK239073
H3N2	new	KY935535
H3N2	new	KC535480
H3N2	new	KC883394
H3N2	new	KC882483
H3N2	new	KC883059
H3N2	new	KC882545
H3N2	new	KC882977
H3N2	new	KC882628
H3N2	new	KC882583
H3N2	new	KC882955
H3N2	new	KC882923
H3N2	new	KC882984
H3N2	new	KC883408
H3N2	new	KC883126
H3N2	new	KC882930
H3N2	new	KC882971
H3N2	new	KC882716
H3N2	new	KC883285
H3N2	new	KC883201
H3N2	new	KT889255
H3N2	new	KJ942792
H3N2	new	KC892937
H3N2	new	KC882860
H3N2	new	KF790169
H3N2	new	KC883419
H3N2	new	KC882705
H3N2	new	KC882459
H3N2	new	KC883249
H3N2	new	KC883095
H3N2	new	KC882982
H3N2	new	JF327387
H3N2	new	CY167500
H3N2	new	KC883099
H3N2	new	KC882736
H3N2	new	MG856289
H3N2	new	KC882918
H3N2	new	KC882958
H3N2	new	KC882601
H3N2	new	KC882929
H3N2	new	KC882712
H3N2	new	KC882994
H3N2	new	KC883371
H3N2	new	KC892899
H3N2	new	KC883054
H3N2	new	KU322313
H3N2	new	KU322011
H3N2	new	KU322317
H3N2	new	KU322314
H3N2	new	KC883179
H3N2	new	JX913059
H3N2	new	KC882965
H3N2	new	CY111150
H3N2	new	KC883057
H3N2	new	KC883139
H3N2	new	CY093471
H3N2	new	CY093559
H3N2	new	KT889236
H3N2	new	KC883024
H3N2	new	KC883077
H3N2	new	CY167644
H3N2	new	KC883380
H3N2	new	KC883216
H3N2	new	KC882758
H3N2	new	KC883383
H3N2	new	KC883390
H3N2	new	CY091557
H3N2	new	KC883183
H3N2	new	CY121213
H3N2	new	CY092313
H3N2	new	CY092273
H3N2	new	CY111478
H3N2	new	KC882817
H3N2	new	KC883093
H3N2	new	KC882568
H3N2	new	KC883438
H3N2	new	KC883090
H3N2	new	KC883221
H3N2	new	KC883393
H3N2	new	KC883336
H3N2	new	KC882453
H3N2	new	KC882787
H3N2	new	KC882727
H3N2	new	KC883449
H3N2	new	KC882830
H3N2	new	CY111462
H3N2	new	KC883080
H3N2	new	KC882914
H3N2	new	KC882639
H3N2	new	KC883299
H3N2	new	KC882533
H3N2	new	CY092281
H3N2	new	CY091581
H3N2	new	KC882579
H3N2	new	KC882644
H3N2	new	KC883030
H3N2	new	KC882482
H3N2	new	KC883359
H3N2	new	KC883049
H3N2	new	KC883212
H3N2	new	KC883443
H3N2	new	KC882630
H3N2	new	MK729946
H3N2	new	KC883413
H3N2	new	KC882742
H3N2	new	KP456448
H3N2	new	CY111406
H3N2	new	KC882493
H3N2	new	KC882615
H3N2	new	CY167516
H3N2	new	KC883275
H3N2	new	KJ943248
H3N2	new	KJ943066
H3N2	new	KJ943589
H3N2	new	KJ942919
H3N2	new	KJ943597
H3N2	new	KJ943634
H3N2	new	KJ943678
H3N2	new	KC892339
H3N2	new	KC892186
H3N2	new	KC893060
H3N2	new	KC892958
H3N2	new	KC892165
H3N2	new	KC882447
H3N2	new	KF612195
H3N2	new	KF612193
H3N2	new	KP459070
H3N2	new	KP456312
H3N2	new	KP458786
H3N2	new	KP459351
H3N2	new	KP457879
H3N2	new	KC883029
H3N2	new	KC882690
H3N2	new	KC882659
H3N2	new	KC883075
H3N2	new	KC882570
H3N2	new	KC882799
H3N2	new	KC883203
H3N2	new	CY163344
H3N2	new	KC883176
H3N2	new	KC883345
H3N2	new	KC883150
H3N2	new	CY124285
H3N2	new	KC882518
H3N2	new	KC882695
H3N2	new	KC883022
H3N2	new	CY167572
H3N2	new	KC882506
H3N2	new	CY161080
H3N2	new	CY161448
H3N2	new	CY162320
H3N2	new	CY161584
H3N2	new	CY160776
H3N2	new	CY160792
H3N2	new	CY161288
H3N2	new	CY160360
H3N2	new	CY162192
H3N2	new	CY160880
H3N2	new	CY162856
H3N2	new	CY162576
H3N2	new	CY162704
H3N2	new	KC882829
H3N2	new	CY092305
H3N2	new	KC882471
H3N2	new	KC882612
H3N2	new	KC883329
H3N2	new	CY163288
H3N2	new	CY162344
H3N2	new	CY093407
H3N2	new	CY093519
H3N2	new	CY167282
H3N2	new	CY167532
H3N2	new	CY167275
H3N2	new	KC882514
H3N2	new	CY161632
H3N2	new	CY162720
H3N2	new	CY162568
H3N2	new	CY161768
H3N2	new	CY160296
H3N2	new	MK729874
H3N2	new	CY162592
H3N2	new	JQ658908
H3N2	new	JQ658911
H3N2	new	CY111198
H3N2	new	CY160848
H3N2	new	KC883377
H3N2	new	KC883367
H3N2	new	KC882606
H3N2	new	KC882796
H3N2	new	KP458141
H3N2	new	KP458968
H3N2	new	KC882651
H3N2	new	KC882724
H3N2	new	KC882826
H3N2	new	CY161608
H3N2	new	CY161432
H3N2	new	CY161896
H3N2	new	CY162472
H3N2	new	CY163104
H3N2	new	CY163152
H3N2	new	KC883189
H3N2	new	KP458601
H3N2	new	KC892978
H3N2	new	CY163184
H3N2	new	KC882633
H3N2	new	CY161872
H3N2	new	KC883311
H3N2	new	KC883333
H3N2	new	CY162904
H3N2	new	CY160984
H3N2	new	CY163240
H3N2	new	CY160560
H3N2	new	JQ658915
H3N2	new	KC882431
H3N2	new	KC882793
H3N2	new	KC882962
H3N2	new	KC882678
H3N2	new	CY160400
H3N2	new	KC883062
H3N2	new	KP457034
H3N2	new	JN872414
H3N2	new	CY162520
H3N2	new	KC883415
H3N2	new	JQ658893
H3N2	new	CY110990
H3N2	new	CY111006
H3N2	new	CY162304
H3N2	new	CY181745
H3N2	new	CY181729
H3N2	new	CY181841
H3N2	new	CY181793
H3N2	new	KT888790
H3N2	new	KC892992
H3N2	new	KF790491
H3N2	new	CY141188
H3N2	new	CY182705
H3N2	new	CY250929
H3N2	new	CY181913
H3N2	new	CY181905
H3N2	new	KC892394
H3N2	new	KT888791
H3N2	new	KC892358
H3N2	new	KJ855331
H3N2	new	KC893019
H3N2	new	KJ855355
H3N2	new	KC892391
H3N2	new	KT889202
H3N2	new	KT889207
H3N2	new	KT889203
H3N2	new	KT889212
H3N2	new	KT889205
H3N2	new	KC892751
H3N2	new	KT888792
H3N2	new	KT889133
H3N2	new	KC882450
H3N2	new	KC892716
H3N2	new	KC892591
H3N2	new	KC892162
H3N2	new	KC893043
H3N2	new	KC892300
H3N2	new	KC892190
H3N2	new	KC892410
H3N2	new	KC892931
H3N2	new	MK730114
H3N2	new	KC892263
H3N2	new	KC893084
H3N2	new	KC892209
H3N2	new	KC892423
H3N2	new	KC892578
H3N2	new	KC893067
H3N2	new	KT889153
H3N2	new	KC892153
H3N2	new	KC892903
H3N2	new	KC892621
H3N2	new	KC893022
H3N2	new	KC892845
H3N2	new	KC893034
H3N2	new	KC892818
H3N2	new	KC892669
H3N2	new	KC893015
H3N2	new	KC892453
H3N2	new	KC892822
H3N2	new	KC892250
H3N2	new	KC893078
H3N2	new	KC892397
H3N2	new	KC892769
H3N2	new	KC892482
H3N2	new	KT889147
H3N2	new	KC892778
H3N2	new	KC892393
H3N2	new	CY120872
H3N2	new	KP458447
H3N2	new	CY068625
H3N2	new	KP457955
H3N2	new	CY080547
H3N2	new	KC535378
H3N2	new	KM069489
H3N2	new	CY061898
H3N2	new	CY080531
H3N2	new	KC535396
H3N2	new	KM061030
H3N2	new	CY080475
H3N2	new	KP638062
H3N2	new	CY100073
H3N2	new	KP458529
H3N2	new	KP459253
H3N2	new	GQ902825
H3N2	new	KM061034
H3N2	new	GQ895044
H3N2	new	KP458329
H3N2	new	KP459358
H3N2	new	KM061035
H3N2	new	KP458714
H3N2	new	CY090877
H3N2	old	EU856893
H3N2	old	CY117784
H3N2	old	CY118530
H3N2	old	CY117752
H3N2	old	EU856839
H3N2	old	CY006571
H3N2	old	CY006483
H3N2	old	CY006603
H3N2	old	CY006627
H3N2	old	CY006531
H3N2	old	CY006547
H3N2	old	CY006459
H3N2	old	CY006595
H3N2	old	CY006259
H3N2	old	CY039882
H3N2	old	CY039884
H3N2	old	CY039885
H3N2	old	CY039883
H3N2	old	CY006227
H3N2	old	CY008180
H3N2	old	CY006515
H3N2	old	CY008924
H3N2	old	CY006243
H3N2	old	CY006451
H3N2	old	CY008940
H3N2	old	CY008532
H3N2	old	EU856826
H3N2	old	EU857006
H3N2	old	EU856820
H3N2	old	EU856827
H3N2	old	AF382318
H3N2	old	AY032978
H3N2	old	CY002576
H3N2	old	CY003560
H3N2	old	AB019356
H3N2	old	CY112893
H3N2	old	EU856819
H3N2	old	EU857002
H3N2	old	EU856821
H3N2	old	EU856884
H3N2	old	EU856877
H3N2	old	CY006068
H3N2	old	EU856875
H3N2	old	EU856885
H3N2	old	EU856873
H3N2	old	EU856886
H3N2	old	EU856871
H3N2	old	EU856881
H3N2	old	EU856876
H3N2	old	EU856883
H3N2	old	EU856880
H3N2	old	CY001976
H3N2	old	CY001832
H3N2	old	EU857025
H3N2	old	EU857022
H3N2	old	CY003624
H3N2	old	CY001904
H3N2	old	CY003608
H3N2	old	CY001968
H3N2	old	CY001413
H3N2	old	CY002160
H3N2	old	EU857001
H3N2	old	EU857003
H3N2	old	EU856872
H3N2	old	EU856878
H3N2	old	CY006899
H3N2	old	CY112901
H3N2	old	CY114309
H3N2	old	CY117792
H3N2	old	CY118618
H3N2	old	CY001504
H3N2	old	CY006060
H3N2	old	CY001744
H3N2	old	EU856815
H3N2	old	CY002136
H3N2	old	CY118602
H3N2	old	CY118634
H3N2	old	JN617980
H3N2	old	CY002544
H3N2	old	EU856965
H3N2	old	EU856968
H3N2	old	EU856847
H3N2	old	EU856816
H3N2	old	EU856869
H3N2	old	EU856867
H3N2	old	EU856966
H3N2	old	EU856836
H3N2	old	AY035588
H3N2	old	AF382319
H3N2	old	AY035590
H3N2	old	AF382323
H3N2	old	DQ487341
H3N2	old	EU856840
H3N2	old	EU856851
H3N2	old	CY016627
H3N2	old	CY121373
H3N2	old	AY531035
H3N2	old	AF382325
H3N2	old	EU856848
H3N2	old	EU856973
H3N2	old	EU856868
H3N2	old	EU856866
H3N2	old	EU856972
H3N2	old	EU856969
H3N2	old	EU856970
H3N2	old	EU856833
H3N2	old	EU856818
H3N2	old	AF382322
H3N2	old	AF382321
H3N2	old	EU856834
H3N2	old	CY001912
H3N2	old	CY001656
H3N2	old	CY117714
H3N2	old	CY118522
H3N2	old	CY118538
H3N2	old	CY117728
H3N2	old	CY118466
H3N2	old	KM821314
H3N2	old	CY016635
H3N2	old	CY020197
H3N2	old	CY021061
H3N2	old	CY016523
H3N2	old	CY016651
H3N2	old	KM821320
H3N2	old	CY117736
H3N2	old	CY001776
H3N2	old	CY002560
H3N2	old	CY002304
H3N2	old	CY006163
H3N2	old	CY003632
H3N2	old	CY112909
H3N2	old	CY001824
H3N2	old	CY001600
H3N2	old	DQ487340
H3N2	old	DQ508865
H3N2	old	CY112917
H3N2	old	CY034100
H3N2	old	KU182657
H3N2	old	KM821317
H3N2	old	CY001880
H3N2	old	CY003801
H3N2	old	CY112965
H3N2	old	MN054559
H3N2	old	MN055154
H3N2	old	CY001544
H3N2	old	CY000865
H3N2	old	CY000873
H3N2	old	CY001461
H3N2	old	CY015684
H3N2	old	KM821312
H3N2	old	CY000297
H3N2	old	CY002816
H3N2	old	EU856865
H3N2	old	CY112941
H3N2	old	CY112925
H3N2	old	EU856960
H3N2	old	MN055410
H3N2	old	MN055472
H3N2	old	MN055259
H3N2	old	CY013096
H3N2	old	CY016220
H3N2	old	CY022549
H3N2	old	CY112949
H3N2	old	EU103643
H3N2	old	CY015740
H3N2	old	DQ415320
H3N2	old	DQ415321
H3N2	old	MN055418
H3N2	old	CY003200
H3N2	old	EU103632
H3N2	old	CY011976
H3N2	old	CY012040
H3N2	old	CY012016
