subalignment	id
H3N2e100_1	CY113149
H3N2e100_1	CY113157
H3N2e100_1	CY021077
H3N2e100_1	CY006715
H3N2e100_1	CY006827
H3N2e100_1	CY113133
H3N2e100_1	CY113117
H3N2e100_1	CY113125
H3N2e100_1	CY113141
H3N2e100_1	CY003496
H3N2e100_1	CY121181
H3N2e100_1	CY113109
H3N2e100_1	CY009004
H3N2e100_1	CY006907
H3N2e100_1	CY112329
H3N2e100_1	CY003728
H3N2e100_1	CY002088
H3N2e100_1	CY008716
H3N2e100_1	CY121277
H3N2e100_1	CY113661
H3N2e100_1	CY113765
H3N2e100_1	CY113741
H3N2e100_1	CY112468
H3N2e100_1	CY114469
H3N2e100_1	CY113829
H3N2e100_1	CY113557
H3N2e100_1	CY113877
H3N2e100_1	CY113725
H3N2e100_1	CY114093
H3N2e100_1	CY113917
H3N2e100_1	CY113941
H3N2e100_1	CY113965
H3N2e100_1	CY113717
H3N2e100_1	CY003712
H3N2e100_1	CY112540
H3N2e100_1	CY113901
H3N2e100_1	CY114061
H3N2e100_1	CY114013
H3N2e100_1	CY114029
H3N2e100_1	CY113861
H3N2e100_1	CY112452
H3N2e100_1	CY112484
H3N2e100_1	CY043728
H3N2e100_1	CY113805
H3N2e100_1	CY113693
H3N2e100_1	CY113757
H3N2e100_1	CY113573
H3N2e100_1	CY113949
H3N2e100_1	CY113773
H3N2e100_1	CY112460
H3N2e100_1	CY113653
H3N2e100_1	CY114141
H3N2e100_1	CY112516
H3N2e100_1	CY036903
H3N2e100_1	KM821294
H3N2e100_1	CY112653
H3N2e100_1	CY113909
H3N2e100_1	CY112492
H3N2e100_1	CY112573
H3N2e100_1	CY114045
H3N2e100_1	CY113445
H3N2e100_1	CY112564
H3N2e100_1	CY114069
H3N2e100_1	CY012528
H3N2e100_1	CY112629
H3N2e100_1	CY112548
H3N2e100_1	CY112877
H3N2e100_1	CY114101
H3N2e100_1	KM821288
H3N2e100_1	CY112581
H3N2e100_1	CY112589
H3N2e100_1	U26830
H3N2e100_1	KM821292
H3N2e100_1	CY113749
H3N2e100_1	CY113517
H3N2e100_1	CY121024
H3N2e100_1	DQ508833
H3N2e100_1	U97740
H3N2e100_1	CY114461
H3N2e100_1	CY113533
H3N2e100_1	CY113589
H3N2e100_1	CY113797
H3N2e100_1	CY113781
H3N2e100_1	CY113869
H3N2e100_1	CY035214
H3N2e100_1	CY113565
H3N2e100_1	CY113405
H3N2e100_1	CY113549
H3N2e100_1	CY008740
H3N2e100_1	CY035198
H3N2e100_1	CY114453
H3N2e100_1	CY121293
H3N2e100_1	CY113477
H3N2e100_1	CY112396
H3N2e100_1	CY113397
H3N2e100_1	CY113373
H3N2e100_1	CY003512
H3N2e100_1	CY113413
H3N2e100_1	CY121309
H3N2e100_1	CY113365
H3N2e100_1	CY114445
H3N2e100_1	CY008724
H3N2e100_1	CY096859
H3N2e100_1	CY003544
H3N2e100_1	CY008732
H3N2e100_1	CY010756
H3N2e100_1	CY003352
H3N2e100_1	CY113389
H3N2e100_1	AJ252129
H3N2e100_1	AJ252131
H3N2e100_1	CY112412
H3N2e100_1	CY003520
H3N2e100_1	DQ508849
H3N2e100_1	CY035206
H3N2e100_1	CY013168
H3N2e100_1	CY113437
H3N2e100_1	KM821283
H3N2e100_1	CY112476
H3N2e100_1	CY112500
H3N2e100_1	CY113701
H3N2e100_1	CY113893
H3N2e100_1	CY112508
H3N2e100_1	CY112444
H3N2e100_1	CY113621
H3N2e100_1	CY035222
H3N2e100_1	CY035230
H3N2e100_1	CY036831
H3N2e100_1	CY113605
H3N2e100_1	CY112532
H3N2e100_1	CY112524
H3N2e100_1	CY113885
H3N2e100_1	CY113469
H3N2e100_1	CY113461
H3N2e100_1	CY113485
H3N2e100_1	CY113493
H3N2e100_1	CY112436
H3N2e100_1	CY113453
H3N2e100_1	CY114125
H3N2e100_1	CY113381
H3N2e100_1	CY112428
H3N2e100_1	CY003064
H3N2e100_1	CY113509
H3N2e100_1	CY113501
H3N2e100_1	CY112420
H3N2e100_1	CY113525
H3N2e100_1	CY113421
H3N2e100_1	CY113429
H3N2e100_1	EU856888
H3N2e100_1	CY012736
H3N2e100_1	KM821298
H3N2e100_1	CY001485
H3N2e100_1	CY001776
H3N2e100_1	CY001936
H3N2e100_1	CY001816
H3N2e100_1	CY002168
H3N2e100_1	EU856960
H3N2e100_1	CY112925
H3N2e100_1	KM821312
H3N2e100_1	CY015684
H3N2e100_1	EU856865
H3N2e100_1	CY002816
H3N2e100_1	CY000297
H3N2e100_1	KM821311
H3N2e100_1	CY002296
H3N2e100_1	CY012032
H3N2e100_1	CY007859
H3N2e100_1	CY011656
H3N2e100_1	CY013421
H3N2e100_1	CY012048
H3N2e100_1	CY007771
H3N2e100_1	CY015556
H3N2e100_1	CY007723
H3N2e100_1	CY008003
H3N2e100_1	CY022565
H3N2e100_1	CY012024
H3N2e100_1	CY007739
H3N2e100_1	CY007755
H3N2e100_1	CY011632
H3N2e100_1	CY007947
H3N2e100_1	KM821317
H3N2e100_1	CY016068
H3N2e100_1	CY002384
H3N2e100_1	CY021917
H3N2e100_1	CY013903
H3N2e100_1	CY008844
H3N2e100_1	CY008804
H3N2e100_1	KM978055
H3N2e100_1	CY012624
H3N2e100_1	CY013383
H3N2e100_1	CY013397
H3N2e100_1	CY017331
H3N2e100_1	CY017347
H3N2e100_1	CY008508
H3N2e100_1	CY016579
H3N2e100_1	EU856912
H3N2e100_1	CY016739
H3N2e100_1	CY021925
H3N2e100_1	CY016116
H3N2e100_1	CY015668
H3N2e100_1	CY009404
H3N2e100_1	CY009396
H3N2e100_1	CY022501
H3N2e100_1	CY002376
H3N2e100_1	CY002552
H3N2e100_1	CY001808
H3N2e100_1	CY001840
H3N2e100_1	CY001864
H3N2e100_1	CY002336
H3N2e100_1	CY001600
H3N2e100_1	CY001792
H3N2e100_1	CY002120
H3N2e100_1	CY007731
H3N2e100_1	KM978054
H3N2e100_1	CY000313
H3N2e100_1	CY000489
H3N2e100_1	CY000481
H3N2e100_1	EU103821
H3N2e100_1	CY001261
H3N2e100_1	CY003424
H3N2e100_1	CY001168
H3N2e100_1	CY000417
H3N2e100_1	CY001333
H3N2e100_1	CY017499
H3N2e100_1	CY001944
H3N2e100_1	CY000925
H3N2e100_1	CY000401
H3N2e100_1	CY000113
H3N2e100_1	CY000289
H3N2e100_1	CY000585
H3N2e100_1	EU103634
H3N2e100_1	CY017083
H3N2e100_1	CY015700
H3N2e100_1	CY003080
H3N2e100_1	CY000201
H3N2e100_1	CY017627
H3N2e100_1	EU103636
H3N2e100_1	CY017909
H3N2e100_1	CY000225
H3N2e100_1	CY011688
H3N2e100_1	CY000793
H3N2e100_1	CY000553
H3N2e100_1	CY011664
H3N2e100_1	CY022181
H3N2e100_1	CY017893
H3N2e100_1	CY000941
H3N2e100_1	CY000584
H3N2e100_1	CY001237
H3N2e100_1	CY017539
H3N2e100_1	CY013224
H3N2e100_1	CY015716
H3N2e100_1	CY001160
H3N2e100_1	EU103633
H3N2e100_1	MN055356
H3N2e100_1	MN055364
H3N2e100_1	MN055259
H3N2e100_1	CY011976
H3N2e100_1	EU103632
H3N2e100_1	CY022557
H3N2e100_1	CY007939
H3N2e100_1	AB434107
H3N2e100_1	AB434108
H3N2e100_1	MN055418
H3N2e100_1	CY013096
H3N2e100_1	DQ415321
H3N2e100_1	MN055410
H3N2e100_1	MN055472
H3N2e100_1	CY003096
H3N2e100_1	CY003112
H3N2e100_1	CY003208
H3N2e100_1	CY000273
H3N2e100_1	CY003152
H3N2e100_1	CY000305
H3N2e100_1	CY000321
H3N2e100_1	CY003144
H3N2e100_1	CY001437
H3N2e100_1	CY000185
H3N2e100_1	CY001152
H3N2e100_1	CY022517
H3N2e100_1	CY013895
H3N2e100_1	CY008836
H3N2e100_1	CY013144
H3N2e100_1	CY007211
H3N2e100_1	CY017797
H3N2e100_1	CY013445
H3N2e100_1	CY007179
H3N2e100_1	CY018973
H3N2e100_1	CY008548
H3N2e100_1	CY007011
H3N2e100_1	CY001229
H3N2e100_1	CY008892
H3N2e100_1	CY009260
H3N2e100_1	CY001285
H3N2e100_1	CY000161
H3N2e100_1	CY012384
H3N2e100_1	EU103711
H3N2e100_1	CY092108
H3N2e100_1	CY000193
H3N2e100_1	CY008916
H3N2e100_1	CY015780
H3N2e100_1	CY015772
H3N2e100_1	CY015852
H3N2e100_1	CY001341
H3N2e100_1	CY001536
H3N2e100_1	CY001373
H3N2e100_1	EU856864
H3N2e100_1	CY091493
H3N2e100_1	CY114357
H3N2e100_1	EU856860
H3N2e100_1	CY000089
H3N2e100_1	CY018989
H3N2e100_1	CY015844
H3N2e100_1	CY017579
H3N2e100_1	EU856845
H3N2e100_1	EU857030
H3N2e100_1	CY088014
H3N2e100_1	EU103691
H3N2e100_1	CY091461
H3N2e100_1	CY000377
H3N2e100_1	EU103721
H3N2e100_1	CY088254
H3N2e100_1	EU103778
H3N2e100_1	EU103809
H3N2e100_1	EU103706
H3N2e100_1	EU103660
H3N2e100_1	CY000473
H3N2e100_1	CY088054
H3N2e100_1	EU103688
H3N2e100_1	EU103697
H3N2e100_1	AY531044
H3N2e100_1	EU103659
H3N2e100_1	EU103707
H3N2e100_1	EU103744
H3N2e100_1	CY118682
H3N2e100_1	CY117988
H3N2e100_1	CY039159
H3N2e100_1	EU856929
H3N2e100_1	CY038975
H3N2e100_1	EU856944
H3N2e100_1	CY038575
H3N2e100_1	CY017563
H3N2e100_1	CY006971
H3N2e100_1	EU103768
H3N2e100_1	EU856984
H3N2e100_1	CY043744
H3N2e100_1	CY038607
H3N2e100_1	EU856954
H3N2e100_1	EU856980
H3N2e100_1	EU856907
H3N2e100_1	EU856918
H3N2e100_1	EU856957
H3N2e100_1	EU856915
H3N2e100_1	EU856853
H3N2e100_1	EU856932
H3N2e100_1	EU856863
H3N2e100_1	EU856988
H3N2e100_1	EU857033
H3N2e100_1	EU856979
H3N2e100_1	EU856945
H3N2e100_1	EU856950
H3N2e100_1	EU856948
H3N2e100_1	EU856978
H3N2e100_1	EU856949
H3N2e100_1	EU856956
H3N2e100_1	CY015676
H3N2e100_1	CY016076
H3N2e100_1	CY016555
H3N2e100_1	CY003793
H3N2e100_1	CY002112
H3N2e100_1	KM821318
H3N2e100_1	EU856930
H3N2e100_1	CY114333
H3N2e100_1	EU856914
H3N2e100_1	CY017339
H3N2e100_1	CY016771
H3N2e100_1	CY105190
H3N2e100_1	CY012312
H3N2e100_1	EU856953
H3N2e100_1	CY011592
H3N2e100_1	CY039007
H3N2e100_1	EU516331
H3N2e100_1	CY038679
H3N2e100_1	CY040314
H3N2e100_1	EU857055
H3N2e100_1	EU857071
H3N2e100_1	CY100388
H3N2e100_1	CY100292
H3N2e100_1	CY038671
H3N2e100_1	CY015932
H3N2e100_1	CY104076
H3N2e100_1	CY112933
H3N2e100_1	KM821324
H3N2e100_1	KM821327
H3N2e100_1	EU856976
H3N2e100_1	EU856974
H3N2e100_1	EU857041
H3N2e100_1	EU856913
H3N2e100_1	KM821310
H3N2e100_1	DQ089639
H3N2e100_1	DQ089638
H3N2e100_1	EU856935
H3N2e100_1	EU856975
H3N2e100_1	EU856938
H3N2e100_1	EU856934
H3N2e100_1	EU857032
H3N2e100_1	EU857018
H3N2e100_1	EU856981
H3N2e100_1	EU856946
H3N2e100_1	EU856961
H3N2e100_1	CY023066
H3N2e100_1	CY002520
H3N2e100_1	CY112845
H3N2e100_1	CY006068
H3N2e100_1	EU857022
H3N2e100_1	CY001832
H3N2e100_1	EU857025
H3N2e100_1	CY002160
H3N2e100_1	CY003608
H3N2e100_1	CY001904
H3N2e100_1	EU856879
H3N2e100_1	CY118498
H3N2e100_1	EU856882
H3N2e100_1	EU856887
H3N2e100_1	CY006563
H3N2e100_1	CY006539
H3N2e100_1	EU856880
H3N2e100_1	CY006795
H3N2e100_1	CY006611
H3N2e100_1	CY114301
H3N2e100_1	CY114293
H3N2e100_1	CY112885
H3N2e100_1	KM821316
H3N2e100_1	CY006771
H3N2e100_1	CY008964
H3N2e100_1	CY008980
H3N2e100_1	CY009988
H3N2e100_1	CY006443
H3N2e100_1	CY007979
H3N2e100_1	EU856826
H3N2e100_1	KM821309
H3N2e100_1	CY008948
H3N2e100_1	EU856881
H3N2e100_1	EU856876
H3N2e100_1	EU856883
H3N2e100_1	CY118602
H3N2e100_1	CY006499
H3N2e100_1	EU856820
H3N2e100_1	EU857006
H3N2e100_1	EU857002
H3N2e100_1	EU856821
H3N2e100_1	AY032978
H3N2e100_1	AF382318
H3N2e100_1	AB019356
H3N2e100_1	CY003560
H3N2e100_1	EU856827
H3N2e100_1	EU856819
H3N2e100_1	CY112893
H3N2e100_1	CY006491
H3N2e100_1	CY006787
H3N2e100_1	CY006235
H3N2e100_1	CY006635
H3N2e100_1	CY006619
H3N2e100_1	CY006507
H3N2e100_1	EU857003
H3N2e100_1	EU856877
H3N2e100_1	EU857001
H3N2e100_1	EU856872
H3N2e100_1	EU856884
H3N2e100_1	EU856875
H3N2e100_1	EU856871
H3N2e100_1	EU856885
H3N2e100_1	EU856886
H3N2e100_1	EU856873
H3N2e100_1	CY012320
H3N2e100_1	JN617980
H3N2e100_1	CY006579
H3N2e100_1	AY271794
H3N2e100_1	CY009708
H3N2e100_1	CY010012
H3N2e100_1	CY011256
H3N2e100_1	CY010612
H3N2e100_1	CY009732
H3N2e100_1	CY118450
H3N2e100_1	CY010796
H3N2e100_1	CY012200
H3N2e100_1	CY121357
H3N2e100_1	EU857008
H3N2e100_1	CY036847
H3N2e100_1	CY010004
H3N2e100_1	CY114261
H3N2e100_1	CY011424
H3N2e100_1	CY010604
H3N2e100_1	CY011264
H3N2e100_1	CY009660
H3N2e100_1	CY009492
H3N2e100_1	CY114253
H3N2e100_1	CY114237
H3N2e100_1	CY009484
H3N2e100_1	CY010060
H3N2e100_1	CY011416
H3N2e100_1	CY010020
H3N2e100_1	AF363504
H3N2e100_1	EU856902
H3N2e100_1	EU856920
H3N2e100_1	KM821301
H3N2e100_1	CY015516
H3N2e100_1	CY011136
H3N2e100_1	CY010596
H3N2e100_1	CY009748
H3N2e100_1	AB019355
H3N2e100_1	CY006571
H3N2e100_1	CY006515
H3N2e100_1	CY006531
H3N2e100_1	CY008924
H3N2e100_1	CY006603
H3N2e100_1	CY006483
H3N2e100_1	CY006227
H3N2e100_1	CY006547
H3N2e100_1	CY006627
H3N2e100_1	CY008180
H3N2e100_1	CY006243
H3N2e100_1	CY006451
H3N2e100_1	CY008532
H3N2e100_1	CY008940
H3N2e100_1	CY006259
H3N2e100_1	CY006459
H3N2e100_1	CY006595
H3N2e100_1	CY039884
H3N2e100_1	CY039885
H3N2e100_1	CY039882
H3N2e100_1	CY039883
H3N2e100_1	EU856900
H3N2e100_1	EU856839
H3N2e100_1	EU856893
H3N2e100_1	CY118530
H3N2e100_1	CY117784
H3N2e100_1	CY117752
H3N2e100_1	CY010028
H3N2e100_1	EU856824
H3N2e100_1	EU856815
H3N2e100_1	CY006283
H3N2e100_1	CY001744
H3N2e100_1	CY000457
H3N2e100_1	CY003432
H3N2e100_1	CY003440
H3N2e100_1	CY003240
H3N2e100_1	CY003264
H3N2e100_1	CY000849
H3N2e100_1	CY012632
H3N2e100_1	CY016204
H3N2e100_1	CY017443
H3N2e100_1	CY008828
H3N2e100_1	CY000981
H3N2e100_1	CY003825
H3N2e100_1	CY020205
H3N2e100_1	CY000681
H3N2e100_1	EU103733
H3N2e100_1	EU103727
H3N2e100_1	CY013375
H3N2e100_1	CY017459
H3N2e100_1	CY001365
H3N2e100_1	CY001269
H3N2e100_1	CY013048
H3N2e100_1	CY008788
H3N2e100_1	CY000593
H3N2e100_1	EU856896
H3N2e100_1	EU856897
H3N2e100_1	CY001520
H3N2e100_1	CY000817
H3N2e100_1	EU856889
H3N2e100_1	CY000737
H3N2e100_1	CY001453
H3N2e100_1	CY000857
H3N2e100_1	CY001397
H3N2e100_1	CY002136
H3N2e100_1	CY022525
H3N2e100_1	CY018957
H3N2e100_1	CY011624
H3N2e100_1	CY015732
H3N2e100_1	CY017491
H3N2e100_1	CY000385
H3N2e100_1	CY001128
H3N2e100_1	EU856933
H3N2e100_1	AY531056
H3N2e100_1	MN054559
H3N2e100_1	CY000865
H3N2e100_1	CY001664
H3N2e100_1	CY118474
H3N2e100_1	CY118490
H3N2e100_1	EU857031
H3N2e100_1	CY117721
H3N2e100_1	CY117714
H3N2e100_1	KM821314
H3N2e100_1	KM821320
H3N2e100_1	CY016635
H3N2e100_1	CY021061
H3N2e100_1	CY020197
H3N2e100_1	CY016523
H3N2e100_1	CY118466
H3N2e100_1	CY121424
H3N2e100_1	EU856904
H3N2e100_1	CY003809
H3N2e100_1	CY000833
H3N2e100_1	CY009108
H3N2e100_1	CY001528
H3N2e100_1	CY000657
H3N2e100_1	CY001136
H3N2e100_1	CY118546
H3N2e100_1	CY016515
H3N2e100_1	CY001912
H3N2e100_1	CY002544
H3N2e100_1	EU856968
H3N2e100_1	EU856836
H3N2e100_1	AY035588
H3N2e100_1	EU856847
H3N2e100_1	AF382322
H3N2e100_1	EU856816
H3N2e100_1	EU856840
H3N2e100_1	AF382323
H3N2e100_1	EU856868
H3N2e100_1	EU856966
H3N2e100_1	EU856869
H3N2e100_1	EU856867
H3N2e100_1	EU856970
H3N2e100_1	EU856866
H3N2e100_1	CY016627
H3N2e100_1	EU856851
H3N2e100_1	CY118618
H3N2e100_1	CY006060
H3N2e100_1	CY001504
H3N2e100_1	CY118634
H3N2e100_1	CY112901
H3N2e100_1	EU856878
H3N2e100_1	CY006899
H3N2e100_1	CY117792
H3N2e100_1	CY017451
H3N2e100_1	CY118570
H3N2e100_1	CY118578
H3N2e100_1	CY114309
H3N2e100_1	CY000801
H3N2e100_1	CY118554
H3N2e100_1	CY009116
H3N2e100_1	CY001245
H3N2e100_1	CY003248
H3N2e100_1	CY003448
H3N2e100_1	CY000601
H3N2e100_1	CY000465
H3N2e100_1	CY090909
H3N2e100_1	EU856898
H3N2e100_1	EU856923
H3N2e100_1	CY000665
H3N2e100_1	CY003272
H3N2e100_1	CY000825
H3N2e100_1	EU103729
H3N2e100_1	CY000689
H3N2e100_1	CY000673
H3N2e100_1	EU103730
H3N2e100_1	CY013072
H3N2e100_1	CY009948
H3N2e100_1	CY009588
H3N2e100_1	CY003232
H3N2e100_1	CY009556
H3N2e100_1	CY118626
H3N2e100_1	CY009580
H3N2e100_1	CY118650
H3N2e100_1	CY114325
H3N2e100_1	CY009164
H3N2e100_1	CY013389
H3N2e100_1	CY009148
H3N2e100_1	EU856855
H3N2e100_2	MN222290
H3N2e100_2	MK744344
H3N2e100_2	MN223005
H3N2e100_2	MT245881
H3N2e100_2	MN002261
H3N2e100_2	MK839971
H3N2e100_2	MK869627
H3N2e100_2	MN319438
H3N2e100_2	MK857609
H3N2e100_2	MN873716
H3N2e100_2	MK624195
H3N2e100_2	CY170855
H3N2e100_2	MK913014
H3N2e100_2	MN084368
H3N2e100_2	MF593713
H3N2e100_2	KT840264
H3N2e100_2	KR534277
H3N2e100_2	MK641776
H3N2e100_2	KP877352
H3N2e100_2	CY187694
H3N2e100_2	CY148612
H3N2e100_2	CY141243
H3N2e100_2	CY141220
H3N2e100_2	CY148964
H3N2e100_2	MK730370
H3N2e100_2	CY169239
H3N2e100_2	CY149180
H3N2e100_2	MK840275
H3N2e100_2	MN222277
H3N2e100_2	MN154337
H3N2e100_2	MK912718
H3N2e100_2	MK856601
H3N2e100_2	KP457272
H3N2e100_2	KU558937
H3N2e100_2	KM852972
H3N2e100_2	MK381522
H3N2e100_2	CY213018
H3N2e100_2	MK071251
H3N2e100_2	CY242086
H3N2e100_2	CY234770
H3N2e100_2	CY228797
H3N2e100_2	MN569951
H3N2e100_2	MK240757
H3N2e100_2	MH358814
H3N2e100_2	MH600937
H3N2e100_2	MN319265
H3N2e100_2	MK744720
H3N2e100_2	MN085312
H3N2e100_2	MT342161
H3N2e100_2	MT306669
H3N2e100_2	MT342050
H3N2e100_2	MT056202
H3N2e100_2	MK912934
H3N2e100_2	MN222677
H3N2e100_2	MK856641
H3N2e100_2	MN222013
H3N2e100_2	MN372671
H3N2e100_2	MN002376
H3N2e100_2	MN002069
H3N2e100_2	MT467072
H3N2e100_2	MK856985
H3N2e100_2	MN222365
H3N2e100_2	KP638158
H3N2e100_2	EU199347
H3N2e100_2	CY069469
H3N2e100_2	KP459111
H3N2e100_2	KP458809
H3N2e100_2	KP456586
H3N2e100_2	KP459064
H3N2e100_2	KP458020
H3N2e100_2	KP459192
H3N2e100_2	KP459153
H3N2e100_2	EU852009
H3N2e100_2	CY044445
H3N2e100_2	EU885532
H3N2e100_2	EU716492
H3N2e100_2	EU885501
H3N2e100_2	EU851995
H3N2e100_2	KP457349
H3N2e100_2	KP456463
H3N2e100_2	KP458345
H3N2e100_2	KP638150
H3N2e100_2	CY040098
H3N2e100_2	KP459212
H3N2e100_2	KP457138
H3N2e100_2	JX946734
H3N2e100_2	CY025643
H3N2e100_2	CY073912
H3N2e100_2	CY147643
H3N2e100_2	CY037863
H3N2e100_2	EU852003
H3N2e100_2	CY037311
H3N2e100_2	CY037575
H3N2e100_2	EU851999
H3N2e100_2	EU516216
H3N2e100_2	CY104460
H3N2e100_2	CY119018
H3N2e100_2	GQ385866
H3N2e100_2	CY092353
H3N2e100_2	CY068465
H3N2e100_2	GQ385915
H3N2e100_2	GQ385902
H3N2e100_2	GQ369883
H3N2e100_2	KP456313
H3N2e100_2	CY173575
H3N2e100_2	KP458245
H3N2e100_2	KP459054
H3N2e100_2	KP457248
H3N2e100_2	GQ385874
H3N2e100_2	GQ895027
H3N2e100_2	CY068161
H3N2e100_2	CY036975
H3N2e100_2	CY035190
H3N2e100_2	CY104364
H3N2e100_2	CY105742
H3N2e100_2	CY035054
H3N2e100_2	KP458243
H3N2e100_2	CY105486
H3N2e100_2	CY105534
H3N2e100_2	CY039423
H3N2e100_2	CY035158
H3N2e100_2	CY035046
H3N2e100_2	KP456818
H3N2e100_2	KP456302
H3N2e100_2	CY118115
H3N2e100_2	KP456511
H3N2e100_2	CY037871
H3N2e100_2	MK641783
H3N2e100_2	CY193822
H3N2e100_2	CY244392
H3N2e100_2	CY193685
H3N2e100_2	KY681577
H3N2e100_2	CY218982
H3N2e100_2	MN299630
H3N2e100_2	MN569615
H3N2e100_2	MN538763
H3N2e100_2	MK240972
H3N2e100_2	MN573391
H3N2e100_2	KT205944
H3N2e100_2	CY193535
H3N2e100_2	CY193438
H3N2e100_2	CY193522
H3N2e100_2	KT838468
H3N2e100_2	KP701658
H3N2e100_2	CY193284
H3N2e100_2	KT840688
H3N2e100_2	CY193396
H3N2e100_2	KT205930
H3N2e100_2	KT840394
H3N2e100_2	CY193373
H3N2e100_2	KT841984
H3N2e100_2	CY193698
H3N2e100_2	KC892747
H3N2e100_2	CY134812
H3N2e100_2	CY135044
H3N2e100_2	LC090956
H3N2e100_2	CY183033
H3N2e100_2	KF952369
H3N2e100_2	KF789569
H3N2e100_2	KU591543
H3N2e100_2	CY170719
H3N2e100_2	KT836135
H3N2e100_2	KT843553
H3N2e100_2	CY193298
H3N2e100_2	CY105518
H3N2e100_2	CY193801
H3N2e100_2	KY116991
H3N2e100_2	KU729326
H3N2e100_2	CY193479
H3N2e100_2	CY193808
H3N2e100_2	CY193949
H3N2e100_2	KT839040
H3N2e100_2	KT842320
H3N2e100_2	CY193346
H3N2e100_2	CY193398
H3N2e100_2	CY207875
H3N2e100_2	KP701679
H3N2e100_2	KT836011
H3N2e100_2	CY207435
H3N2e100_2	KY044114
H3N2e100_2	CY193641
H3N2e100_2	KT842223
H3N2e100_2	CY193579
H3N2e100_2	KT839195
H3N2e100_2	KU590951
H3N2e100_2	KT841760
H3N2e100_2	CY193600
H3N2e100_2	CY193532
H3N2e100_2	KY090262
H3N2e100_2	CY252455
H3N2e100_2	KT844051
H3N2e100_2	KT842092
H3N2e100_2	KT842253
H3N2e100_2	KM064526
H3N2e100_2	LC090951
H3N2e100_2	MF150433
H3N2e100_2	CY251663
H3N2e100_2	CY147299
H3N2e100_2	KX571067
H3N2e100_2	KM064114
H3N2e100_2	CY252970
H3N2e100_2	CY253994
H3N2e100_2	KR534293
H3N2e100_2	KR534315
H3N2e100_2	CY253874
H3N2e100_2	CY193443
H3N2e100_2	KT835830
H3N2e100_2	KT841714
H3N2e100_2	KT839166
H3N2e100_2	CY251607
H3N2e100_2	KR057580
H3N2e100_2	CY251823
H3N2e100_2	CY193988
H3N2e100_2	KX414065
H3N2e100_2	KX416256
H3N2e100_2	KY078617
H3N2e100_2	KX917780
H3N2e100_2	KX416728
H3N2e100_2	CY209770
H3N2e100_2	KX414513
H3N2e100_2	CY208343
H3N2e100_2	CY210016
H3N2e100_2	KX917524
H3N2e100_2	KX415472
H3N2e100_2	KX916716
H3N2e100_2	KT838047
H3N2e100_2	CY171583
H3N2e100_2	KT837064
H3N2e100_2	KM064315
H3N2e100_2	MF113164
H3N2e100_2	CY187381
H3N2e100_2	LC111575
H3N2e100_2	LC111582
H3N2e100_2	LC111580
H3N2e100_2	KM064018
H3N2e100_2	KM069580
H3N2e100_2	CY170551
H3N2e100_2	KF886315
H3N2e100_2	KM064453
H3N2e100_2	KJ667974
H3N2e100_2	KM064159
H3N2e100_2	CY188249
H3N2e100_2	CY189767
H3N2e100_2	CY189751
H3N2e100_2	CY148644
H3N2e100_2	CY148972
H3N2e100_2	KM208532
H3N2e100_2	CY251919
H3N2e100_2	KJ734746
H3N2e100_2	CY170103
H3N2e100_2	MN250874
H3N2e100_2	KF790027
H3N2e100_2	CY168239
H3N2e100_2	KT734924
H3N2e100_2	MF150437
H3N2e100_2	KJ880910
H3N2e100_2	KT889252
H3N2e100_2	KM064354
H3N2e100_2	KP126930
H3N2e100_2	EU199266
H3N2e100_2	KP458680
H3N2e100_2	CY026827
H3N2e100_2	CY172311
H3N2e100_2	CY019325
H3N2e100_2	CY172407
H3N2e100_2	CY020093
H3N2e100_2	CY172239
H3N2e100_2	JF340085
H3N2e100_2	EU516031
H3N2e100_2	CY002000
H3N2e100_2	CY002905
H3N2e100_2	CY006371
H3N2e100_2	DQ249261
H3N2e100_2	CY003408
H3N2e100_2	DQ883600
H3N2e100_2	CY172391
H3N2e100_2	CY002472
H3N2e100_2	CY006379
H3N2e100_2	CY003664
H3N2e100_2	CY002264
H3N2e100_2	CY003032
H3N2e100_2	CY090997
H3N2e100_2	EU103792
H3N2e100_2	EU103674
H3N2e100_2	CY002480
H3N2e100_2	CY002176
H3N2e100_2	CY002208
H3N2e100_2	CY002008
H3N2e100_2	KM821338
H3N2e100_2	CY121125
H3N2e100_2	CY003648
H3N2e100_2	CY091069
H3N2e100_2	CY172263
H3N2e100_2	CY172351
H3N2e100_2	CY105422
H3N2e100_2	EU856841
H3N2e100_2	CY039247
H3N2e100_2	EU199252
H3N2e100_2	CY172295
H3N2e100_2	KJ855475
H3N2e100_2	MG856275
H3N2e100_2	EU103653
H3N2e100_2	KJ855427
H3N2e100_2	CY090981
H3N2e100_2	EU103799
H3N2e100_2	AB434111
H3N2e100_2	CY172215
H3N2e100_2	EU103807
H3N2e100_2	CY020101
H3N2e100_2	CY019843
H3N2e100_2	CY019851
H3N2e100_2	CY172447
H3N2e100_2	EU103669
H3N2e100_2	CY091085
H3N2e100_2	CY091061
H3N2e100_2	CY091037
H3N2e100_2	CY172415
H3N2e100_2	CY172303
H3N2e100_2	CY172383
H3N2e100_2	CY172343
H3N2e100_2	CY020133
H3N2e100_2	CY020365
H3N2e100_2	CY172319
H3N2e100_2	CY003040
H3N2e100_2	CY105878
H3N2e100_2	EU103655
H3N2e100_2	EU103795
H3N2e100_2	CY007459
H3N2e100_2	DQ249262
